id,year,state_name,state_code,district_name,district_code,rural_urban,level,gender,age,social_group,literacy,working_status,worker_type,occupation,population
122535,2011,Jharkhand,20,Khunti,606,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,2493
122536,2011,Jharkhand,20,Gumla,331,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,2646
122537,2011,Jharkhand,20,Gumla,331,Rural,Village,Total,nan,nan,Literate,nan,nan,nan,510005
122538,2011,Jharkhand,20,Gumla,331,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,24504
122539,2011,Jharkhand,20,Gumla,331,Rural,Village,Total,nan,General,nan,nan,nan,nan,247837
122540,2011,Jharkhand,20,Gumla,331,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,20706
122541,2011,Jharkhand,20,Gumla,331,Rural,Village,Total,nan,nan,Total,nan,nan,nan,960132
122542,2011,Jharkhand,20,Gumla,331,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,94963
122543,2011,Jharkhand,20,Simdega,342,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,49728
122544,2011,Jharkhand,20,Simdega,342,Rural,Village,Male,nan,nan,Total,nan,nan,nan,278425
122545,2011,Jharkhand,20,Simdega,342,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,11311
122546,2011,Jharkhand,20,Simdega,342,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,630
122547,2011,Jharkhand,20,Simdega,342,Rural,Village,Total,nan,nan,nan,Worker,Main,Other,16464
122548,2011,Jharkhand,20,Simdega,342,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,64234
122549,2011,Jharkhand,20,Simdega,342,Rural,Village,Total,nan,Total,nan,nan,nan,nan,556634
122550,2011,Jharkhand,20,Simdega,342,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,91925
122551,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,150796
122552,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,39929
122553,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,97002
122554,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,St,nan,nan,nan,nan,471830
122555,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,337340
122556,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,nan,nan,Non_Worker,nan,nan,299955
122557,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,62747
122558,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,4064
122559,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,32734
122560,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,191217
122561,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,713460
122562,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,277346
122563,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,10572
122564,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,41315
122565,2011,Jharkhand,20,West Singhbhum,343,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,42653
122566,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Female,nan,nan,nan,Worker,Total,Total,135277
122567,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Female,nan,nan,Total,nan,nan,nan,397015
122568,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,16787
122569,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Total,nan,nan,nan,Worker,Total,Total,350904
122570,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,10091
122571,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,2074
122572,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,21801
122573,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Female,nan,Total,nan,nan,nan,nan,397015
122574,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,4466
122575,2011,Jharkhand,20,Saraikela Kharsawan,341,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,21628
122576,2011,Odisha,21,Bargarh,347,Rural,Village,Female,nan,nan,Literate,nan,nan,nan,374185
122577,2011,Odisha,21,Bargarh,347,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,133736
122578,2011,Odisha,21,Bargarh,347,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,33741
122579,2011,Odisha,21,Bargarh,347,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,2979
122580,2011,Odisha,21,Bargarh,347,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,20389
122581,2011,Odisha,21,Bargarh,347,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,1831
122582,2011,Odisha,21,Bargarh,347,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,187725
122583,2011,Odisha,21,Bargarh,347,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,269396
122584,2011,Odisha,21,Bargarh,347,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,93294
122585,2011,Odisha,21,Bargarh,347,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,152491
122586,2011,Odisha,21,Bargarh,347,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,494987
122587,2011,Odisha,21,Bargarh,347,Rural,Village,Male,nan,nan,nan,Total,nan,nan,672603
122588,2011,Odisha,21,Bargarh,347,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,30443
122589,2011,Odisha,21,Jharsuguda,357,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,23529
122590,2011,Odisha,21,Jharsuguda,357,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,5698
122591,2011,Odisha,21,Jharsuguda,357,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,2477
122592,2011,Odisha,21,Jharsuguda,357,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,39334
122593,2011,Odisha,21,Sambalpur,371,Rural,Village,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,51408
122594,2011,Odisha,21,Sambalpur,371,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,11458
122595,2011,Odisha,21,Sambalpur,371,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,75523
122620,2011,Odisha,21,Deogarh,351,Rural,Village,Total,nan,nan,nan,Total,nan,nan,289234
122596,2011,Odisha,21,Sambalpur,371,Rural,Village,Male,nan,nan,Illiterate,nan,nan,nan,102305
122597,2011,Odisha,21,Sambalpur,371,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,53109
122598,2011,Odisha,21,Sambalpur,371,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,13885
122599,2011,Odisha,21,Sambalpur,371,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,41171
122600,2011,Odisha,21,Sambalpur,371,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,9776
122601,2011,Odisha,21,Sambalpur,371,Rural,Village,Male,nan,Sc,nan,nan,nan,nan,67801
122602,2011,Odisha,21,Sambalpur,371,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,5968
122603,2011,Odisha,21,Sambalpur,371,Rural,Village,Male,nan,St,nan,nan,nan,nan,158667
122604,2011,Odisha,21,Malkangiri,364,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,25427
122605,2011,Odisha,21,Malkangiri,364,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,194555
122606,2011,Odisha,21,Malkangiri,364,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,3865
122607,2011,Odisha,21,Malkangiri,364,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,5208
122608,2011,Odisha,21,Malkangiri,364,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,10831
122609,2011,Odisha,21,Malkangiri,364,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,13799
122610,2011,Odisha,21,Deogarh,351,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,108382
122611,2011,Odisha,21,Deogarh,351,Rural,Village,Total,nan,General,nan,nan,nan,nan,136828
122612,2011,Odisha,21,Deogarh,351,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,4624
122613,2011,Odisha,21,Deogarh,351,Rural,Village,Male,nan,Total,nan,nan,nan,nan,146220
122614,2011,Odisha,21,Deogarh,351,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,29248
122615,2011,Odisha,21,Deogarh,351,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,2483
122616,2011,Odisha,21,Deogarh,351,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,86017
122617,2011,Odisha,21,Deogarh,351,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,15848
122618,2011,Odisha,21,Deogarh,351,Rural,Village,Male,nan,nan,nan,Total,nan,nan,146220
122619,2011,Odisha,21,Deogarh,351,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,3763
122621,2011,Odisha,21,Deogarh,351,Rural,Village,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,7907
122622,2011,Odisha,21,Deogarh,351,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,22504
122623,2011,Odisha,21,Deogarh,351,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,17889
122624,2011,Odisha,21,Balangir,345,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,10887
122625,2011,Odisha,21,Balangir,345,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,950
122626,2011,Odisha,21,Balangir,345,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,28797
122627,2011,Odisha,21,Balangir,345,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,11724
122628,2011,Odisha,21,Balangir,345,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,2637
122629,2011,Odisha,21,Balangir,345,Rural,Village,Male,nan,St,nan,nan,nan,nan,166562
122630,2011,Odisha,21,Sundargarh,373,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,180492
122631,2011,Odisha,21,Sundargarh,373,Rural,Village,Total,nan,nan,nan,Worker,Main,Total,315612
122632,2011,Odisha,21,Sundargarh,373,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,244799
122633,2011,Odisha,21,Sundargarh,373,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,70813
122634,2011,Odisha,21,Sundargarh,373,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,146783
122635,2011,Odisha,21,Sundargarh,373,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,41921
122636,2011,Odisha,21,Sundargarh,373,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,100772
122637,2011,Odisha,21,Sundargarh,373,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,10886
122638,2011,Odisha,21,Sundargarh,373,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,15757
122639,2011,Odisha,21,Sundargarh,373,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,8969
122640,2011,Odisha,21,Kendujhar,361,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,10944
122641,2011,Odisha,21,Kendujhar,361,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,172913
122642,2011,Odisha,21,Kendujhar,361,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,9664
122643,2011,Odisha,21,Kendujhar,361,Rural,Village,Female,nan,nan,Literate,nan,nan,nan,373373
122645,2011,Odisha,21,Kendujhar,361,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,507316
122646,2011,Odisha,21,Kendujhar,361,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,5675
122647,2011,Odisha,21,Kendujhar,361,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,31135
122648,2011,Odisha,21,Kendujhar,361,Rural,Village,Total,nan,nan,Total,nan,nan,nan,1548674
122649,2011,Odisha,21,Kendujhar,361,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,299603
122650,2011,Odisha,21,Kendujhar,361,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,11012
122651,2011,Odisha,21,Kendujhar,361,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,866228
122652,2011,Odisha,21,Kendujhar,361,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,20123
122653,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,10803
122654,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Female,nan,Total,nan,nan,nan,nan,1169266
122655,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,339817
122656,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,51748
122657,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Total,nan,General,nan,nan,nan,nan,724603
122658,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Female,nan,nan,nan,Total,nan,nan,1169266
122659,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,81374
122660,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,29626
122661,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Male,nan,Total,nan,nan,nan,nan,1157576
122662,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,1170519
122663,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,662751
122664,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Male,nan,nan,Illiterate,nan,nan,nan,443663
122665,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,362839
122666,2011,Odisha,21,Mayurbhanj,365,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,17596
122667,2011,Odisha,21,Baleshwar,346,Rural,Village,Female,nan,Total,nan,nan,nan,nan,1010770
122668,2011,Odisha,21,Baleshwar,346,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,44190
122670,2011,Odisha,21,Baleshwar,346,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,283193
122671,2011,Odisha,21,Baleshwar,346,Rural,Village,Female,nan,nan,nan,Non_Worker,nan,nan,775897
122672,2011,Odisha,21,Baleshwar,346,Rural,Village,Male,nan,nan,nan,Worker,Total,Other,147388
122673,2011,Odisha,21,Baleshwar,346,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,20941
122674,2011,Odisha,21,Baleshwar,346,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,67746
122675,2011,Odisha,21,Baleshwar,346,Rural,Village,Female,nan,General,nan,nan,nan,nan,663145
122676,2011,Odisha,21,Baleshwar,346,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,68093
122677,2011,Odisha,21,Baleshwar,346,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,21235
122678,2011,Odisha,21,Bhadrak,348,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,316246
122679,2011,Odisha,21,Bhadrak,348,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,3033
122680,2011,Odisha,21,Bhadrak,348,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,7764
122681,2011,Odisha,21,Bhadrak,348,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,19727
122682,2011,Odisha,21,Bhadrak,348,Rural,Village,Total,nan,General,nan,nan,nan,nan,979906
122683,2011,Odisha,21,Bhadrak,348,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,11064
122684,2011,Odisha,21,Bhadrak,348,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,16479
122685,2011,Odisha,21,Bhadrak,348,Rural,Village,Male,nan,St,nan,nan,nan,nan,12335
122686,2011,Odisha,21,Bhadrak,348,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,58976
122687,2011,Odisha,21,Bhadrak,348,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,6719
122688,2011,Odisha,21,Bhadrak,348,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,156953
122689,2011,Odisha,21,Bhadrak,348,Rural,Village,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,143016
122690,2011,Odisha,21,Bhadrak,348,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,9729
122691,2011,Odisha,21,Bhadrak,348,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,78386
122692,2011,Odisha,21,Kendrapara,360,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,10821
122693,2011,Odisha,21,Kendrapara,360,Rural,Village,Female,nan,St,nan,nan,nan,nan,4438
122694,2011,Odisha,21,Kendrapara,360,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,2920
122695,2011,Odisha,21,Kendrapara,360,Rural,Village,Total,nan,Sc,nan,nan,nan,nan,292700
122696,2011,Odisha,21,Kendrapara,360,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,76181
122697,2011,Odisha,21,Kendrapara,360,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,543873
122698,2011,Odisha,21,Kendrapara,360,Rural,Village,Total,nan,nan,nan,Worker,Main,Total,298617
122699,2011,Odisha,21,Kendrapara,360,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,114670
122700,2011,Odisha,21,Kendrapara,360,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,3438
122701,2011,Odisha,21,Kendrapara,360,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,25588
122702,2011,Odisha,21,Kendrapara,360,Rural,Village,Male,nan,nan,Total,nan,nan,nan,673758
122703,2011,Odisha,21,Kendrapara,360,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,332411
122704,2011,Odisha,21,Kendrapara,360,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,915354
122705,2011,Odisha,21,Dhenkanal,352,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,153132
122706,2011,Odisha,21,Dhenkanal,352,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,15908
122707,2011,Odisha,21,Dhenkanal,352,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,22456
122708,2011,Odisha,21,Dhenkanal,352,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,34204
122709,2011,Odisha,21,Dhenkanal,352,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,13609
122710,2011,Odisha,21,Dhenkanal,352,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,413595
122711,2011,Odisha,21,Dhenkanal,352,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,125341
122712,2011,Odisha,21,Dhenkanal,352,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,4750
122713,2011,Odisha,21,Dhenkanal,352,Rural,Village,Female,nan,nan,Literate,nan,nan,nan,323495
122714,2011,Odisha,21,Dhenkanal,352,Rural,Village,Total,nan,nan,nan,Worker,Main,Total,246291
122715,2011,Odisha,21,Dhenkanal,352,Rural,Village,Male,nan,nan,Total,nan,nan,nan,552525
122716,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,4349
122717,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,222789
122718,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Total,nan,nan,nan,Total,nan,nan,1020991
122719,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,12014
122720,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Male,nan,Sc,nan,nan,nan,nan,116636
122721,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,92728
122722,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,130771
122723,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,7793
122724,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,656614
122725,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Female,nan,General,nan,nan,nan,nan,387049
122726,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,1493
122727,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,98161
122728,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,30323
122729,2011,Odisha,21,Jagatsinghapur,355,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,7720
122730,2011,Odisha,21,Cuttack,350,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,183398
122731,2011,Odisha,21,Cuttack,350,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,48990
122732,2011,Odisha,21,Cuttack,350,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,1518
122733,2011,Odisha,21,Cuttack,350,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,49708
122734,2011,Odisha,21,Cuttack,350,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,57174
122735,2011,Odisha,21,Cuttack,350,Rural,Village,Female,nan,nan,Total,nan,nan,nan,916719
122736,2011,Odisha,21,Cuttack,350,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,114542
122737,2011,Odisha,21,Jajapur,356,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,66060
122738,2011,Odisha,21,Jajapur,356,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,503520
122739,2011,Odisha,21,Jajapur,356,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,157292
122740,2011,Odisha,21,Jajapur,356,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,111440
122741,2011,Odisha,21,Jajapur,356,Rural,Village,Female,nan,St,nan,nan,nan,nan,69127
122742,2011,Odisha,21,Jajapur,356,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,12544
122743,2011,Odisha,21,Jajapur,356,Rural,Village,Total,nan,Total,nan,nan,nan,nan,1691866
122744,2011,Odisha,21,Jajapur,356,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,5974
122745,2011,Odisha,21,Jajapur,356,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,6850
122746,2011,Odisha,21,Jajapur,356,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,343798
122747,2011,Odisha,21,Jajapur,356,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,438
122748,2011,Odisha,21,Jajapur,356,Rural,Village,Female,nan,General,nan,nan,nan,nan,562183
